Bi196      9.74949
Bi197      7.75798
Bi198      9.49509
Bi199      7.64428
Bi200      9.12975
Bi201      7.39317
Bi202      8.84536
Bi203      7.19236
Bi204      8.49096
Bi205      7.03395
Bi206      8.09768
Bi207      6.88692
Bi208      7.45976
Bi209      4.60464
Bi210      5.13853
Bi211      4.33015
Bi212      5.18505
Bi213      4.04043
Bi214      5.24127
Bi215      3.82661
Bi216      5.21535
Bi217      3.58525
Bi218      4.96736
Bi219      3.43132
Bi220      4.83132
Bi221      3.32132
Bi222      4.78132
Bi223      3.24132
Bi224      5.06132
Bk235      7.29932
Bk236      8.40332
Bk237      7.06532
Bk238      8.03732
Bk239      6.65732
Bk240      7.75432
Bk241      6.30032
Bk242      7.13369
Bk243      6.04713
Bk244      6.97137
Bk245      5.91819
Bk246      6.54871
Bk247      5.42979
Bk248      6.35604
Bk249      4.96565
Bk250      5.79535
Bk251      4.76430
Bk252      5.67732
Bk253      4.60732
Bk254      5.41132
Bk255      4.27632
Cf240      6.73304
Cf241      8.01134
Cf242      6.46830
Cf243      7.58323
Cf244      6.16427
Cf245      7.36625
Cf246      6.05216
Cf247      6.94276
Cf248      5.58654
Cf249      6.62372
Cf250      5.10668
Cf251      6.17169
Cf252      4.80437
Cf253      6.03149
Cf254      4.60372
Cf255      5.83932
Cf256      4.34332
Cf257      6.17432
Cm233      8.64225
Cm234      6.78073
Cm235      8.23150
Cm236      6.67699
Cm237      7.87327
Cm238      6.36956
Cm239      7.49406
Cm240      6.09377
Cm241      6.96939
Cm242      5.69309
Cm243      6.80142
Cm244      5.51863
Cm245      6.45893
Cm246      5.15513
Cm247      6.21168
Cm248      4.71337
Cm249      5.83243
Cm250      4.41293
Cm251      5.66330
Cm252      4.49332
Cm253      5.60132
Cn284      5.40032
Cn286      5.15132
Db256      8.21504
Db257      6.71790
Db258      7.58800
Db259      6.38934
Db261      6.12632
Db262      7.21432
Db263      5.91932
Db264      6.95132
Db265      5.71332
Db266      6.79732
Db267      5.02532
Db268      5.98332
Db269      4.82232
Db270      5.70632
Db271      4.74632
Ds281      6.55432
Ds282      5.03132
Es240      8.40332
Es241      7.16332
Es242      8.12532
Es243      6.79232
Es244      7.78232
Es245      6.56752
Es246      7.31173
Es247      6.35072
Es248      7.19532
Es249      6.02132
Es250      6.78478
Es251      5.28826
Es252      6.35545
Es253      5.08766
Es254      5.97624
Es255      4.97556
Es256      5.85332
Es257      4.77232
Es258      5.50432
Es259      4.69132
Fl290      5.30232
Fm246      6.59051
Fm247      7.84553
Fm248      6.44997
Fm249      7.51827
Fm250      6.18471
Fm251      7.21352
Fm252      5.54238
Fm253      6.51435
Fm254      5.17338
Fm255      6.38699
Fm256      4.96598
Fm257      6.23546
Fm258      4.79332
Fm260      4.60632
Fm261      5.60932
Fr205      8.00837
Fr206      9.67348
Fr207      7.88723
Fr208      9.18854
Fr209      7.63269
Fr210      8.86813
Fr211      7.44701
Fr212      8.10952
Fr213      5.47545
Fr214      6.79486
Fr221      4.97047
Fr222      6.06710
Fr223      4.70504
Fr224      5.99933
Fr225      4.37139
Fr226      5.90942
Fr227      4.36955
Fr228      5.78729
Fr229      4.25281
Fr230      5.47752
Fr231      4.07906
Fr232      5.22410
Fr233      4.08832
Fr234      4.97332
Hg180      8.48194
Hg181     10.98708
Hg182      8.29909
Hg183     10.61145
Hg184      7.91019
Hg185     10.42673
Hg186      7.65077
Hg187     10.15116
Hg188      7.49935
Hg189      9.81557
Hg190      7.29255
Hg191      9.49095
Hg192      7.12201
Hg193      9.19311
Hg194      6.90071
Hg195      8.88392
Hg196      6.78561
Hg197      8.48541
Hg198      6.66307
Hg199      8.02852
Hg200      6.23058
Hg201      7.75410
Hg202      5.99521
Hg203      7.49227
Hg204      5.66889
Hg205      6.72933
Hg206      3.61304
Hg207      4.84928
Hg208      3.41591
Hg209      4.76132
Hg210      3.16132
Hg211      4.66132
Hg212      2.89132
Hg213      4.50132
Hg214      2.73132
Hg215      4.26132
Hg216      2.91332
Hs269      7.45232
Hs270      5.49232
Hs271      6.75832
Hs272      5.30832
Hs273      6.43232
Ir172     10.96041
Ir173      8.58880
Ir174     10.67990
Ir175      8.55873
Ir176     10.23682
Ir177      8.27821
Ir178      9.89873
Ir179      7.96713
Ir180      9.55683
Ir181      7.65997
Ir182      9.22178
Ir183      7.48004
Ir184      8.79603
Ir185      6.90811
Ir186      8.44835
Ir187      6.86690
Ir188      8.17602
Ir189      6.37528
Ir190      8.02653
Ir191      6.19813
Ir192      7.77200
Ir193      6.06679
Ir194      7.23186
Ir195      5.81453
Ir196      6.89992
Ir197      5.51720
Ir198      6.75986
Ir199      5.24279
Ir200      6.34132
Ir201      4.87132
Ir202      5.80132
Ir203      3.27132
Ir204      4.10132
Lr254      7.76990
Lr255      6.27202
Lr256      7.15293
Lr257      5.95432
Lr258      7.00232
Lr259      5.64532
Lr260      6.79132
Lr261      5.52332
Lr262      6.50732
Lr263      5.36532
Lr264      6.21332
Lr265      4.64232
Lr266      5.90732
Lr267      4.87032
Mc292      6.20332
Md247      7.05932
Md248      7.83837
Md249      6.85313
Md250      7.50371
Md251      6.57095
Md252      7.36544
Md253      5.79132
Md254      6.68225
Md255      5.45739
Md256      6.53485
Md257      5.37344
Md258      6.19767
Md259      5.08532
Md260      6.04332
Md261      4.98232
Md262      5.32132
Md263      4.59732
Mt278      6.25332
Mt279      5.14632
Mt280      6.18132
Nh285      5.88232
Nh286      6.57332
Nh287      5.55632
Nh288      6.49132
No252      6.58400
No253      7.70671
No254      5.98270
No255      7.06021
No256      5.64730
No257      6.84139
No258      5.46894
No260      5.22632
No262      5.04332
No264      4.79032
No265      5.77932
Np229      6.63609
Np230      7.68425
Np231      6.33601
Np232      7.48179
Np233      6.06505
Np234      6.98308
Np235      5.73627
Np236      6.57782
Np237      5.48832
Np238      6.21491
Np239      5.06610
Np240      6.07244
Np241      4.96956
Np242      5.68220
Np243      4.63732
Np244      5.46132
Np245      4.31832
Np246      5.29032
Os169     11.27403
Os170      8.44287
Os171     11.01772
Os172      8.26593
Os173     10.62846
Os174      8.18130
Os175     10.09715
Os176      7.89659
Os177      9.65912
Os178      7.54722
Os179      9.40738
Os180      7.26509
Os181      9.13046
Os182      7.12597
Os183      8.66013
Os184      6.62467
Os185      8.26545
Os186      6.29031
Os187      7.98961
Os188      5.92082
Os189      7.79235
Os190      5.75874
Os191      7.55839
Os192      5.58342
Os193      7.11210
Os194      5.14774
Os195      6.83685
Os196      4.87420
Os197      6.59132
Os198      4.74132
Os199      6.35132
Os200      4.36132
Os201      5.76132
Os202      2.81132
Pa226      7.27455
Pa227      5.97809
Pa228      7.09807
Pa229      5.79463
Pa230      6.82053
Pa231      5.54911
Pa232      6.52846
Pa233      5.22186
Pa234      6.12129
Pa235      5.02627
Pa236      5.87765
Pa237      4.70490
Pa238      5.62837
Pa239      4.39832
Pa240      5.34132
Pa241      4.00332
Pa242      5.46232
Pb186      8.37738
Pb187     10.89539
Pb188      8.10432
Pb189     10.64391
Pb190      7.94596
Pb191     10.33193
Pb192      7.74873
Pb193     10.04993
Pb194      7.60150
Pb195      9.68152
Pb196      7.46847
Pb197      9.39338
Pb198      7.23561
Pb199      9.09045
Pb200      7.09150
Pb201      8.74090
Pb202      6.91720
Pb203      8.39465
Pb204      6.73167
Pb205      8.08667
Pb206      6.73778
Pb207      7.36787
Pb208      3.93738
Pb209      5.18518
Pb210      3.83591
Pb211      5.12724
Pb212      3.72599
Pb213      5.05074
Pb214      3.54606
Pb215      4.90357
Pb216      3.32132
Pb217      4.70132
Pb218      3.08132
Pb219      4.56132
Pb220      2.29232
Pb221      5.30932
Po196      7.99567
Po197     10.15152
Po198      7.83687
Po199      9.77418
Po200      7.65080
Po201      9.49172
Po202      7.44057
Po203      9.10155
Po204      7.25168
Po205      8.73859
Po206      7.02835
Po207      8.39483
Po208      6.96813
Po209      7.65837
Po210      4.55075
Po211      6.00824
Po212      4.35543
Po213      5.88777
Po218      3.74661
Po219      5.48922
Po220      3.56103
Po221      5.35881
Po222      3.47859
Po223      5.24032
Po224      3.40132
Po225      5.10232
Po226      3.33932
Po227      4.99632
Po228      3.15232
Pt176      8.50784
Pt177     10.69837
Pt178      8.34196
Pt179     10.23307
Pt180      8.02294
Pt181      9.85824
Pt182      7.67610
Pt183      9.63061
Pt184      7.42698
Pt185      9.24763
Pt186      6.89224
Pt187      9.20693
Pt188      6.71976
Pt189      8.90842
Pt190      6.46315
Pt191      8.66151
Pt192      6.26247
Pt193      8.35175
Pt194      6.10510
Pt195      7.92198
Pt196      5.84656
Pt197      7.55557
Pt198      5.55600
Pt199      7.28180
Pt200      5.21285
Pt201      7.02275
Pt202      4.88919
Pt203      6.18132
Pt204      3.27132
Pt205      4.49132
Pt206      2.97132
Pt207      4.43132
Pu229      8.53408
Pu230      6.69492
Pu231      8.01898
Pu232      6.38040
Pu233      7.77317
Pu234      6.23896
Pu235      7.35216
Pu236      5.88117
Pu237      6.99984
Pu238      5.64625
Pu239      6.53422
Pu240      5.24153
Pu241      6.30956
Pu242      5.03364
Pu243      6.01986
Pu244      4.69917
Pu245      5.85472
Pu246      4.25609
Pu247      5.50532
Pu248      4.26032
Ra208      7.94102
Ra209      9.48672
Ra210      7.68229
Ra211      9.10196
Ra212      7.52700
Ra213      8.32414
Ra214      5.63207
Ra215      7.31185
Ra222      5.15828
Ra223      6.47873
Ra224      4.90411
Ra225      6.39679
Ra226      4.56143
Ra227      6.30859
Ra228      4.44955
Ra229      6.11698
Ra230      4.37114
Ra231      5.79085
Ra232      4.23422
Ra233      5.47476
Ra234      3.87195
Ra235      5.30332
Ra236      3.85232
Rf256      6.42693
Rf258      6.04866
Rf260      5.90109
Rf262      5.70632
Rf264      5.45632
Rf265      6.62532
Rf266      4.76332
Rf267      6.03932
Rf268      5.05932
Rf269      5.56832
Rg281      5.66232
Rg282      6.43332
Rg283      5.48132
Rg284      6.31132
Rn201     10.23847
Rn202      7.98081
Rn203      9.85739
Rn204      7.81097
Rn205      9.49448
Rn206      7.57315
Rn207      9.09197
Rn208      7.35698
Rn209      8.73504
Rn210      7.22189
Rn211      7.97521
Rn212      5.10805
Rn213      6.69504
Rn220      4.21196
Rn221      6.17072
Rn222      4.05354
Rn223      6.01596
Rn224      3.98228
Rn225      5.85827
Rn226      3.93268
Rn227      5.71369
Rn228      3.95239
Rn229      5.26372
Rn230      3.69132
Rn231      5.19832
Sg266      5.88232
Sg268      5.17932
Sg269      6.33232
Sg270      4.88532
Sg271      6.16832
Sg272      4.67132
Sg273      5.88132
Sg274      4.92532
Th216      6.16408
Th225      7.18387
Th226      5.46421
Th227      7.10518
Th228      5.25670
Th229      6.79433
Th230      5.11802
Th231      6.44042
Th232      4.78639
Th233      6.19001
Th234      4.66653
Th235      5.83387
Th236      4.37143
Th237      5.50142
Th238      4.09632
Th239      5.55732
Th240      3.85332
Tl181      8.59979
Tl182     11.33137
Tl183      8.36742
Tl184     10.94571
Tl185      8.19652
Tl186     10.63297
Tl187      7.96313
Tl188     10.35102
Tl189      7.82145
Tl190      9.98804
Tl191      7.66062
Tl192      9.67629
Tl193      7.53160
Tl194      9.28912
Tl195      7.41263
Tl196      8.92895
Tl197      7.24585
Tl198      8.60197
Tl199      7.05915
Tl200      8.20487
Tl201      6.87096
Tl202      7.85221
Tl203      6.65608
Tl204      7.54605
Tl205      6.50381
Tl206      6.85247
Tl207      3.78701
Tl208      4.96599
Tl209      3.67353
Tl210      4.90233
Tl211      3.54432
Tl212      4.73651
Tl213      3.39013
Tl214      4.50632
Tl215      3.23132
Tl216      4.28132
Tl217      3.02132
Tl218      4.11932
U228      6.08070
U229      7.66692
U230      5.88039
U231      7.26783
U232      5.76166
U233      6.84547
U234      5.29750
U235      6.54552
U236      5.12577
U237      6.15372
U238      4.80639
U239      5.92849
U240      4.58982
U241      5.64832
U242      4.21132
U243      5.95532
U244      4.14232
